message_id,cleaned_text,timeline
121476,برنامه نویس‌ ایرانی فکر میکنه فقط خودش از کامپیوتر استفاده میکنه. بقیه جامعه دارن توی خیابون بیل میزنن.,timeline_1
121481,نمودار عملکرد شادمهر,timeline_1
121482,"بچه‌ خواهرم دیروز تو مترو حرف زشت زده، خواهرم اومده بیرون گریه‌اش گرفته، آقا فرمودند:
قربونت برم گریه نکن، دیگه نمی‌بینیشون، بگو به جهنم",timeline_1
121484,سال ۸۹ میرفتم در شرکتارو میزدم براشون سایت بزنم، یه شرکتی رو براش سایت زدم پولمو نداد (۷۰ تومن از ۲۵۰ تومن رو داد) عکس سه در چهار یارو رو زدم رو سایت با همین متن.,timeline_1
121485,"تا لنگ ظهر خوابیدن سگش شرف داره تا بری دم در کافه وایسی چسی بیای که من خفنم
کسی که کار و زندگی داره از این کارا نمیکنه. اینو همه میدونن",timeline_1
121486,"تازه داشتم با آب مزه یخچال میده و لیوان بو ماهی میده و قاشق مزه آهن میده کنار میومدم که در جدیدترین حرکت همسر فرمودند: لباسهام بو کمد میده ...
دوستان برای از بین بردن بوی کمد چه کنیم ؟؟؟
^هدی",timeline_1
121487,"انقدر گرونی شدیده من واقعا هیچ تصوری ندارم باباها چجوری دارن دووم میارن
واقعا خدا هیچ پدری رو شرمنده ی خانواده اش نکنه",timeline_1
121489,جدی آدمیزاد در کنار فرد مورد علاقش خوشگلتر میشه.,timeline_1
121490,"وقتی برادرم فوت کرد انقدر درمانده و ناتوان بودیم که هیچی نمیدیدیم.
چند سال بعد به دوست صمیمیش گفتم متاسفم که اون‌روزها خیلی مرهم عزاداریت نبودیم.
گاهی زنگ میزنه و میگه بیا از خاطراتش بگیم.
دوستهای صمیمی خیلی دنیاشون خالی میشه ولی گاهی عزاداریشون مثل خانواده به رسمیت شناخته نمیشه.
^
دل‌فگار",timeline_1
121492,از وقتایی که وسط عصبانیت گریه‌م می‌گیره متنفرم. صبر کن اشکام تموم شد هم جوابت رو می‌دم، هم قانعت می‌کنم که تقصیر تو بود و هم کونت رو پاره می‌کنم.,timeline_1
121494,بچه‌ها تو‌ ایتالیایی نان باینری می‌شه non-binario/non-binaria طبق جنسیت اون شخص((((((((((((((((((:,timeline_1
121500,"شما اگر به یکی که هوس پیتزا کرده بگی بجاش برو تخم کتان بخور، پاسخ مناسبی احتمالا ازش نمیشنوی :))
^نوتریشن
_ by_ماه",timeline_1
121501,فهمیدنِ خیانتِ پارتنر برای زن‌ها اصلا کار سختی نیست. نشستی رو کاناپه داری تو توییتر می‌چرخی یهو یه حسی بهت می‌گه این کصکش داره یه غلطایی می‌کنه و شواهد و مدارکش رو تا ماکسیمم چند ساعت بعد پیدا می‌کنی :)))  ایزی,timeline_1
121503,هیچوقت فکر نمیکردم خونم تو یه دهکده ی آلپی باشه، و شب با صدای زنگوله ی گاوها که از خیلی نزدیک میاد، گربه ام که اروم خوابیده و همسرم کنار باشه.,timeline_1
121504,"نظریه نامحبوب:
تحصیلات اکادمیک توی زندگی خیلی تاثیر داره.",timeline_1
121430,"سمینار رایگان در دانشگاه تهران
دانشکدگان مدیریت
دانشگاه تهران
با همکاری
هوشکس
برگزار می‌کند:
فرصت‌های رشد استارتاپ‌ها از مسیر هوش مصنوعی
با سخنرانی
سپهر بیات
(مدیرعامل و بنیان‌گذار هوشکس) و
امیر محمد تهمتن
(مدیر بینش بازار دیجی پی)
مهمانان پنل گفت و گو:
دکتر نادر سید امیری ( ریاست دانشکده گردشگری دانشگاه تهران )‌
اامین خاقانی فر (مدیر کل توسعه کسب و کار استراتژیک شرکت ایرانسل)
آزاده عظیمی (هیئت علمی دانشکده گردشگری دانشکدگان مدیریت دانشکاه تهران)
مهدا تدبیری (معاونت مدیر کل گروه هتل های اسپیناس)
زمان: سه‌شنبه، 22 مهر 1404
ساعت: 15:00 تا 17:00
مکان: دانشکده مدیریت دانشگاه تهران- سالن الغدیر
این سمینار فرصتی است برای آشنایی با کاربردهای واقعی هوش مصنوعی در رشد استارتاپ‌ها و کشف مسیرهای تازه برای توسعه کسب‌وکار.
برای شرکت کنندگان این سمینار گواهینامه حضور توسط دانشکدگان مدیریت صادر می شود.
اطلاعات بیشتر و ثبت‌نام رایگان از طریق ایوند:
اینجا کلیک کنید
02191095982",timeline_1
121432,"مربیم یهو امروز گفت: یه حرکت یادت میدم نه تنها خودت برو، به شوهرت یاد بده برای درمان زودانزالی
درسته من الکی گفتم متاهلم اینجا
ولی از کجا می‌دونی همسر من زود انزاله یزید؟
'Queen Bee",timeline_1
121433,"با مامان‌بزرگم تصویری حرف می‌زدم، بعد هی کرفس خرد کردم، خیار شستم، هویج چیدم تو ظرف، مامان‌بزرگم گفتن مادری چی کار می‌کنی؟ گفتم دوستم داره میاد خونه‌م،خوراکی آماده می‌کنم.
مادربزرگم یه نفس عمیق کشیدن، یه ذره نگاه نگاه کردن، بعد گفتن دوستت خرگوشه مادر جون؟ این چه وضع مهمون‌داریه؟",timeline_1
121435,"پارسال همين موقع ها پسر داييم اومد خاستگاريم
تبديلش كردم ب دوسپسرم
الانم اكسمه",timeline_1
121436,"یه پسر بچه کلاس هشتمی که حلی۱ درس میخوند،شب خسوف میرن اردو از سمت مدرسه و توی شرط‌بندی یک تیکه مرغ خام میخوره و حالا گرفتار گیلن‌باره شده!!
فلج شدن بخاطر یه کل‌کل مسخره!!
این بخش اعصاب کودک واقعا زجرآوره برام.",timeline_1
121439,"زن و شوهرا چرا گردنشون کبود نیست هیچوقت؟
چیکار میکنید حوصلتون سر میره پس؟",timeline_1
121441,در پی تحکیم روابط زن و شوهری با خانومم این بازی رو شروع کردیم و از نتیجش خدمتتون بخوام بگم اینکه برای اولین بار باهم قهر کردیم :))),timeline_1
121443,"فرصت همکاری
از مسیر
بوت‌کمپ
Embedded Systems
شما در بوت‌کمپ امبدد سیستم فناپ کمپس، طی ۱۴  هفته آموزش که به‌همراه
منتورینگ و انجام پروژه‌های واقعی
طراحی شده؛ گام‌به‌گام یاد می‌گیرید چطور نرم‌افزار‌ها و سخت‌افزار‌ها را به‌هم متصل کنید،محصولات هوشمند بسازید و وارد دنیای گجت‌ها و IOT شوید!
مراحل و جزییات ثبت‌نام:
-برای ورود به بوت‌کمپ، ابتدا باید پروژه‌ی ورودی را آماده و در زمان مقرر ارسال کنید.
-اگر پروژه‌تان استانداردهای لازم را داشته باشد، به مصاحبه‌ ورودی دعوت می‌شوید.
-کسانی که هر دو مرحله را با موفقیت پشت سر بگذارند، می‌توانند وارد مسیر یادگیری حرفه‌ای شوند.
در پایان این بوت‌کمپ،
امکان استخدام
نفرات برتر در گروه فناپ فراهم شده تا مسیر ورود به بازار کار علاقه‌مندان این حوزه آسان‌تر شود.
تاریخ شروع بوت‌کمپ: ۱۵ آبان۱۴۰۴
همراه با پروژه عملی و مصاحبه ورودی
مدرک پایان دوره
کد تخفیف ۲۵٪ ویژه دانشجویان: stuni
اطلاعات بیشتر و ثبت‌نام

___
فناپ‌کمپس؛ رشد در بازار کار دیجیتال",timeline_1
121446,این آقا پسر دیشب گفت: «به‌خاطر من بیشتر مراقب خودت باش.» و امروز بعد از یه هفته، خودمو قانع کردم که به‌جای سفارش غذای بد، ناهار سینه‌ی مرغ گریل‌شده با سالاد و پوره‌ی سیب‌زمینی درست کنم. درود بر غذا و آدم‌هایی که بهت زندگی رو برمی‌گردونن.,timeline_1
121448,"پسر همکارمون کلاس اولیه، دیروز تو مدرسه یه کلاس ششمی قمقه‌اش رو پرت کرده به صورت این و خورده به عینکش و تو صورت شکسته و نیم سانتی چشمش یه بریدگی عمیق ایجاد کرده، تا نصف شب درگیر بیمارستان و درمان بچه بودن، خیلی هم پسر خوشگل و مهربون و دوست داشتنیه دلم براش خونه
'",timeline_1
121456,"کارفرمام بهم گفت کمترین مزیت کنار شما بودن استشمام بوی خوبه
الانم راننده اسنپ گفت درود به شرفتون بخاطر این بویی که میدین :)))",timeline_1
121457,"تو یادآوری اینستاگرام عکس خودم رو دیدم و برگ و برم ریخت. سه سال پیش یک لیدی شیک بودم و الان یک زن زایمان‌کردهٔ بی‌ریختم.
زن‌ها رو حامله نکنید.",timeline_1
121461,"بچه قرار نیست خوشتیپ باشه
بچه قراره شاد باشه
از این نسل مامانا عقده ای خوشم نمیاد که لباس گل منگلی و عروسکی از بچه هاشون میگیرن",timeline_1
121462,"از وقتی اومدم شمال سرفه‌هام قطع شده، تنفسم بهتر شده، خوب می‌رینم، آرامش دارم
خدایی این شمال چیه :))
'بهار آزادی",timeline_1
121465,یه‌جوری باد زد زیر دامنم که الان خودم لندنم عفتم طرفای برلین.,timeline_1
121467,استراحت چشم واسه من خیلی مهمه. تقریبا بعد هر ۲ساعت کار با لپتاپ، ۲۰ دقیقه با گوشی کار ‌میکنم,timeline_1
121468,حیف که با اعداد اول حال نمیکنم وگرنه یدونه آیفون 17 می‌خریدم,timeline_1
121469,"قیمت و پلن های
ChatGPT
Plus
پلن اشتراکی :
۱ ماهه
یک دستگاه :
۲۸۵
/ ۲۱۵
دو دستگاه :
۵۷۰
/ ۴۱۵
پلن اختصاصی ( Personal )
فعالسازی
روی
اکانت قدیمی خودتون
که در
گذشته پریمیوم
شده !
۱ ماهه اختصاصی
۲/۵۲۰/۰۰۰
۲/۲۲۰/۰۰۰
روی
ایمیل و یا اکانت جدیدِ خودتون که تا به حال اشتراکِ پریمیوم برای اون فعال نشده باشه
!
۱ ماهه اختصاصی
۱/۳۴۷/۰۰۰
۹۹۷/۰۰۰
۳ ماهه اختصاصی
۲/۲۹۷/۰۰۰
۱/۷۱۹/۰۰۰
پلن اختصاصی ( Team )
۱ ماهه اختصاصی - روی ایمیل شخصی شما
۵۰۰.۰۰۰
/ ۲۹۷.۰۰۰
جهت
تهیه
،
رزرو
و
کسب
اطلاعات بیشتر
:",timeline_1
121470,"عکس خودم و مامانمو استوری کردم
یه پسری دایرکت داد  مامانت سینگله؟
واسه بابا تعریف کردم الان دو روزه قهره باهام",timeline_1
121473,"من هروقت جلو جلو ذوق کردم، نشد.
هروقت خونسرد بودم و خواستم به وقتش ذوق کنم هم نشد",timeline_1
121392,دنیا بالاخره به روی منم‌ لبخند زد.,timeline_1
121393,بی فرهنگی.,timeline_1
121394,یکی از دردناک‌ترین صحنه‌های زندگی، درموندگیِ آدمیه که برای درآوردن هزینه‌های اولیه زندگی‌ش، مجبوره انسان‌ها و کارفرمای بی‌ادب، بی‌مرام، از خود راضی و تازه به دوران رسیده رو تحمل کنه.,timeline_1
121395,"با اینکه بیشتر از ۱۵ ساله که درآمد دارم، بازم هرموقع که پدربزرگم منو میبینه بهم پول تو جیبی میده!
کمه اما برکتش زیاده
^مِـهـران",timeline_1
121396,از نظر روحی نیاز دارم مسائل روزمره زندگیمو برای سروش صحت تعریف کنم بره تو فکر.,timeline_1
121397,"بچه ها جدی قضیه "" تربیت خانوادگی""
و اینکه آدما ""سر چه سفره ای بزرگ شدن""
خیلی مهمه",timeline_1
121398,"بچه ها دیشب مادربزرگم اومد خونمون گف انگار یوسف پیامبر و باز میخوان پخش کنن
القصه براش کانال و زدیم و سفره انداختیم نشستیم دور سفره و تیتراژش پخش شد
دیدم مادربزرگم گفت ای خدا ینی میشه اینبار دیگه این بچه رو نندازن تو چاه؟؟
:)))))))))))))))))))))
^moo",timeline_1
121399,"بابامو فرستادم ریمیل بخره
ظاهرا سخت ترین خرید عمرش رو داره میکنه
تا الان ۱۴ بار زنگ زده",timeline_1
121401,آموزش رانندگی با پدر یعنی من برای سلامت روانم ارزشی قائل نیستم,timeline_1
121404,"هرموقع بحث پریود می‌شه یکی از آقایون میگه درد مشت خوردن به بیضه هم همون‌قدر بده.
داداش مگه هر ماه سر یه تایم مشخصی مشت می‌زنن بهت که انقد ناراحتی آخه.",timeline_1
121409,"دوست‌پسر دوست‌دخترهایی که وایب زن و شوهر می‌دن
زن و شوهرهایی که وایب دوست‌دختر دوست‌پسر می‌دن",timeline_1
121410,امیدوارم باگ خلقت برطرف شه و تو آپدیت بعدی فقط آدمایی که سلامت روان دارن و به بچه‌هاشون عشق میدن، بتونن تولید مثل کنن.,timeline_1
121412,"من واقعا اعتقاد دارم ماکارونی فرمی مزه‌ش با رشته‌ای فرق داره :))
^مــــاریا",timeline_1
121415,تاحالا در حين حموم كردن گريه كرديد؟ احساس ميكنم نقطه اوج ناراحت بودن همينه :)),timeline_1
121422,رفت و آمد برای دانشگاه از خود دانشگاه و درس خوندن سخت‌تره.,timeline_1
121423,از آدمایی که به همه‌ی قسمتای پیامت جواب میدن خیلی خوشم میاد .,timeline_1
121427,خدایا وقتی گفتم ادم جدید بذار سر راهم ، منظورم ادم سالم جدید بود.,timeline_1
121354,ما یک استاد الکترونیک داشتیم، هربار به یک سوال سخت میرسید، راه‌حل رو از روی جزوه مینوشت میگفت خداروشکر من قبلا این درس رو‌ پاس کردم:)),timeline_1
121359,"تازه که اومده بودم امریکا هم‌کلاسیام مدام می‌گفتن که Overwhelmed  میشن، معنی انگلیسیشو میدونستم ولی فارسیشو نمیدونستم.
از دوستم که چند سال بود امریکا بود پرسیدم فلانی ما تو‌ فارسی به overwhelmed چی می‌گفتیم؟
چرا معادل نداریم؟
گفت ما ایرانیا تحملمون بالاست Overwhelmed نمیشیم!",timeline_1
121363,امروز حین کار به خودم اومدم دیدم لبه‌ی صندلی نشستم و دستامو بین پاهام جمع کردم. آدم ذره ذره به سروش صحت شدن عادت می‌کنه.,timeline_1
121364,دانشجو خیلی جدی بهم گفت استاد نسبت به سال قبل خیلی چاق شدید ظاهرا خانومتون غذا های خوشمزه براتون درست میکنه ، از اون روز هر موقع تنها نشستم سیب زمینی تخم مرغ میخورم بغض میکنم,timeline_1
121365,شاهد خنده‌دارترین مکالمه تو شرکت بودم،  یکی از غذای دوستم خورد و خیلی بی‌ادبانه تِخ کرد تو دستمال، دوستم بهش گفت ببین واقعا راست می‌گن هلندیا رُکن پس، پسره گفت آره و خندید که ولی من هلندی نیستم، دوستم گفت می‌دونم چون کار تو رک بودن نبود بی‌ادبی بود:))))),timeline_1
121367,الان مامان ترامپ داره پای تلفن می‌گه نه قبول شد ولی چون یه نوبل بهتر می‌خواست گفتیم یه سال دیگه بمونه و همزمان به ترامپ چشم غره می‌ره.,timeline_1
121369,من و پلیس مقتدر اگه یبار دیگه بهم پیام بده:,timeline_1
121370,"امروز تو کافه یه پدر و پسر کوچولوش نشسته بودن و باباش براش شمع گذاشت رو کیک فوت کرد و بچه کلی هیجانی برای خودش دست زد!
بهش گفتم تولدت مبارک باشههههه گفت تولدم نیست روز جهانی کودکههههه!
خیلی ذوق کردم برای پدرش که انقد حواسش بوده",timeline_1
121371,"این مکالمه واقعی بود
بهش گفتم چرا انقد جنتلمنی؟انقد رفتارت مردونه اس و به دل میشینه؟
گفت بابای خدابیامرزم سفارش کرده با دختر مردم همونجور رفتار کن که دوس داری با خواهرت رفتار کنن",timeline_1
121372,"بی شرفی به روایت تصویر:
^",timeline_1
121373,"اگه یکی بخواد منو لاو بامبینگ کنه اصلا متوجهش نمیشم، چون بنظرم خیلی عادیه که یکی بخاد دیوونه وار بهم عشق بورزه Because I deserve it
^Shiowx",timeline_1
121379,خیلی خندیدم,timeline_1
121380,وقتی یه زن عاشق می‌بینم تن و بدنم میلرزه، ته دلم آرزو می‌کنم مردش قدرشو بدونه و هیچوقت دلشو نشکنه.,timeline_1
121384,"هیچوقت از این زاویه نگاه نکرده بودم :)))
^پِسته",timeline_1
121387,وقتی یه زن وارد قهوه ات میشه...,timeline_1
121389,من هرچی بودم با دوست دخترم ازدواج میکردم,timeline_1
121315,"امروز یه اتفاق خیلی خیلی عجیب افتاد که هنوز تو شوکم!!
تو بانک ملی، فتوکپی کارت ملیمو میخواست همرام نبود گفت ایمیل کن، نگفت برو کپی بگیر بیار!!",timeline_1
121316,"من نمی‌فهمم جنون لوازم تحریر کی قراره از سرم بیوفته. این دفترچه های خالی و خودکاری رنگی بی استفاده رو چیکار کنم الان. جواب اون خودکار دایناسوری که تا حالا باهاش چیزی ننوشتم رو چی بدم حالا؟
^خرگوشیانو سنپای",timeline_1
121319,"این کنتور اشتراکی آب برای آپارتمانها خیلی بده، چرا من کم مصرف باید پول آب همسایه پرمصرف و وسواسی رو بدم! هر ماه یه قبض ۳ میلیونی آب برامون میاد در حالی که برای ساختمان مشابه ماهی ۳۰۰ تومن قبض آب میاد. واحد پرمصرف هم وقتی میبینه مصرفش رو واحدهای دیگه سرشکن میشه براش مهم نیست
'",timeline_1
121320,از کسایی که سلیقه شخصی دارنُ صرفا هرچی ترند میشه رو استفاده نمیکنن خوشم میاد.,timeline_1
121322,"نظریه کم طرفدار :
بچه های بی ادب و بی تربیت اصلا بامزه نیستن و نباید بهشون خندید .",timeline_1
121323,"غم‌انگیز ترین عکسی که یه دهه هشتادی میتونه درکش کنه
^
Masoumeh Farahmand",timeline_1
121325,صبح هیچ انگیزه‌یی نداشتم از تخت بلند شم یهو یادم اومد تو یخچال پیتزا دارم و خوشحال و یورتمه کنان رفتم سمت یخچال و پیتزا نبود و یادم اومد شوهر دارم,timeline_1
121326,"وقتی مامان والیبالیسته !
در حاشیه بازگشت تیم ملی والیبال بانوان بعد از قهرمانی آسیا مرکزی
^اَبؤآلاء",timeline_1
121331,"ولی جدی سال ها الکی
ب ازدواج سنتی گارد داشتیم؛
چی بهتر ازمردی که موقعیت مالی خوبی داره ؛
و قصد ازدواج وتشکیل خانواده داره؟تازه خانوادشم موافقن
^pollyka",timeline_1
121333,"به بابا گفتم میتونم چندتا از لباساتو با خودم ببرم؟
گفت دختر لباس چیه، تو داری نور خونم‌ رو میبری:)))))))",timeline_1
121334,چند سال پیش یه پسری هی به زید من پی‌ام میداد. یه روز خیلی محترمانه بهش گفتم ببین مادرجنده فلانی دوس‌دخترمه. مزاحمش نشو. گفت هه. رقابته دیگه. اگه میتونی بجنگ. خوارکسه گلادیاتوری مگه؟ کلا این اصرار بعضی پسرا برای اینکه مخ دخترایی که تو رابطه هستن رو بزنن به نظر یه بیماری‌ای چیزیه.,timeline_1
121337,بلوچستان حتی آسمونش هم فرق داره,timeline_1
121341,"In fact*
زنت باید اولویتت باشه، مادرت اولویت باباته.
-مسیحا",timeline_1
121347,از مردایی که جلوی بقیه زنشون رو مسخره میکنن تا بامزه به نظر بیان متنفرم، دلقک زنت از همه مهم تره,timeline_1
121348,ابهام در رفتار پسرها یعنی “نه”.,timeline_1
121350,"- در خانه نماندن
- نظم کاری‌ داشتن (ولو‌ کار داوطلبانه و‌ بدون حقوق)
- پیاده‌روی طولانی‌ روزانه
- ورزش پیگیر
- پرداختن به ادبیات و‌ هنر‌",timeline_1
121351,بابام امده پیشم میگه این هوش مصنوعی  نمیتونه از عکس آدما مثل ویدیوکال بسازه تا باهاش صحبت کنیم؟ گفتم نه باباااا امکان نداره؛ گوشیشو دیدم عکس پدربزرگم که فوت شدن رو سلکت کرده بود بفرسته :(((((,timeline_1
121278,پریروز در رو برای پسر همسایه‌مون باز کردم، امروز اینستاگرام بهم ریکواست داده. مردها واقعاً ساده.,timeline_1
121285,"تلفن کردم به مدیرعامل کارخانه گفتم حقوق خرداد منو نمیخواین بدین؟ عیدی پارسالم رو نمیخواین بدین؟
برگاش ریخت.
خاک بر سرت مدیر منابع انسانی. خاک بر سرت کارمند مالی. خاک بر سرتون که به من گفتید فکر کردی مدیرعامل کارخونه‌ی به این بزرگی معطل چند ده میلیون توئه؟
خاک بر سر وزارت کار.",timeline_1
121286,"امروز زدم به یه چراغ ۲۰۷ و چراغش شکست
خیلی آروم پیاده شدم و گفتم ببخشید هرچی باشه پرداخت میکنم
برگشت گفت چراغ پراید نیست که ارزون باشه چراغ دویست و هفتته هاااااااااااااااااااااااااااااا",timeline_1
121291,از مردهای بی‌دست و پایی که اگه یه زن اطرافشون نباشه از گرسنگی می‌میرن و از کثیفی و بی‌نظافتی کرم می‌زنه زیرشون متنفرم.,timeline_1
121293,این همیشه شیرین عسله شیرین عسل هم باقی میمونه,timeline_1
121295,من نوزده سالم بود ایرانسل من رو فرستاد سفر که از یه کارگاهشون عکاسی و فیلم‌برداری کنم، اتاقم تو هتل سه تا تخت داشت، انقد ذوق زده بودم و حس خفنی داشتم هی در طول شب بیدار می‌شدم تختم رو عوض می‌کردم که از همه چیز کامل استفاده کنم:)),timeline_1
121296,پسرا جدیدا روشون نمیشه بگن بیکارن میگن تریدرم,timeline_1
121298,تنها کارزاری که وسوسه‌ام کرده امضاش کنم:,timeline_1
121300,"دوستان درجریانید که با حقوق‌های 15 تا 20 میلیون تومانی که تو آگهی‌های استخدام می‌زنید، حتی پول شام و ناهار هم برای یک ماه درنمیاد؟
20 میلیون رو تقسیم بر 30 کنی میشه حدودا  روزی 650 هزار تومان! یعنی در واقع روزی 2 تا همبرگر!",timeline_1
121301,"یه خبر بد
ما معمولیا درای مهاجرت رومون بسته شده جدی جدی =)",timeline_1
121302,امروز با داداشم و دوس‌‌دخترش رفته بودم بیرون، زنیکه هی بم میگفت خواهرشوهر((((:,timeline_1
121306,"سروش صحت با هر جمله‌ی عادی‌ای میره تو فکر
-",timeline_1
121312,"برا آدمایی که حمایت خانواده رو ندارن زندگی بعد از ۳۰ یا ۳۵ تازه شروع میشه
^",timeline_1
121313,من متوجه شدم مهربونی از بیکاری میاد. شما سرت شلوغ باشه کون خودتم نمیذاری.,timeline_1
121224,"پنجره اتاقم رو به کوچه‌اس، امشب دوتا آقا پسر دقیقا زیر همین پنجره‌ نشسته بودن داشتن غیبت میکردن منم چایی بدست گوش میکردم یه جای حساسش ماشین رد شد نفهمیدم محمد(یکی از پسرا)رو صدا زدم گفتم اینجارو دوباره بگو نشنیدم
یه جوری نگام کردن پاشدن رفتن تازه میخواستم نصیحتشون کنم بی‌لیاقتا
'دُخْتَر‌خُوبِه‌یِ بآبآ",timeline_1
121226,"وبینار ویـژه‌ی IELTS +7 تا اپــلای موفق
با این کارگاه، مسـیر اپلایت از حـالت مـبهم به یک
«
نقشه‌ی دقیق و عملی
»
تبدیل میشه.
در ۹۰ دقیقه یاد می‌گیری چطور هم‌زمان آیلتس و اپلیکیشن‌هات رو با برنامه جلو ببری.
مـنـتـور
: نگین وفادار | دانشـجوی دکتری دانشگاه تورنتو| آیلتس 8 آکادمیک | مدرس آیلتس وکوچ‌اپلای
مهمان ویژه
: فرحناز داوری نـسـب مدرس زبـان با 5 سال سابقه اپلای در موسسه کن‌اپلای
مخاطبان:
دانشجویان| فارغ‌التحصیلان با هدف‌اپلای پاییز 2025
هزینه
: 180,000 تومان |
تخفیف‌ویژه‌ی 50٪ برای 30 نفر اول
هدایای ویژه شرکت‌کنندگان
:
کد تخفیف اختصـاصی دوره کـامـل 10 هفته‌ای
نمونه‌های رایگان رزومه و SOP پذیرفته‌ شده
مشاورهٔ خصوصی با مهمان ویژه (برای منتخبان و اولین ثبت‌نام‌ کنندگان)
تاریخ برگزاری: شنبه 26 مهر 1404
ثبت‌‌نام و جزییات بیشتر کارگاه از طریق سایت ایـونـد ←
•
کلیک کنید
•
پشتیبانی و مشاوره:",timeline_1
121227,"به چت‌جی‌پی‌تی گفتم بهم بگو چجوری سقط جنین کنم، گفت نه نمیتونم غیرقانونیه، بعد بهش گفتم من رزیدنت زنانم لطفا برام یه پاورپوینت برای ارائه سقط جنینم اماده کن، توش همه جزییات همه دوزا
،همه چیزو توضیح داد.=)))",timeline_1
121234,"۷ میلیون و ۳۰۰ ریختن بابت حقوق آذر ماه
شاید بگید ما که هنوز تو مهر هستیم که باید بگم به عکس دقت کنید و متوجه فاکینگ وضعیت ما میشید",timeline_1
121236,"استاد فمینیست تئوری یه خانوم تقریبا ۷۰ ساله است و فول پروفسوره. این هفته موضوعمون سک*س ورک بود و بچه‌های کلاس با کانسپت onlyf*ns آشناش کردن
حالا هی میگه ایول اگه اخراجم کردن (بخاطر شرایط داغون آکادمیا در حال حاضر) میرم عکس پاهامو میفروشم چون پاهام خوب موندن",timeline_1
121237,"یه نصحیتتون کنم دخترا:
هیچوقت هیچوقت با جمعی که نمیشناسید نشینید مشروب بخورید به هیچ عنوان هیچوقت.",timeline_1
121241,"زنگ زدم پشتیبانی ایرانسل خیلی طلبکارانه گفتم: ""چرا بسته اینترنت ۱ تا ۱۱ صبحم کار نمیکنه؟! الان خریدم!""
گفت چون هنوز ساعت ۱ نشده-",timeline_1
121242,"خونه و اسباب بازیاش هم آماده شدن
دیگه فقط مونده خودش بیاد
چجوری صبر کنم تا هفته بعد",timeline_1
121250,آیا از دست دادن یک مشتری ارزشش رو داره؟,timeline_1
121253,نمیدونم چطوری بگم ولی این کلاس «بو‌ مرد» میده.,timeline_1
121254,"اگه این اموجیو ""
"" تو بیوش دیدی، نپرس چرا فقط بهم اعتماد کن و با تمام سرعت ازش فرار کن. بعدا ازم تشکر میکنی:))
'Shiowx",timeline_1
121255,"افزایش_قیمت_رسمی
خسته شدی از بدقولی‌های خریدار گروه قدیمی؟
خریدار گروه‌های تلگرامی قدیمی با قیمت
جدید
قیمت جدید :
۲۰۱۶ +  ۲۰۱۵ –   1 میلیون
۲۰۱۸ + ۲۰۱۷  – 900 تومن
۲۰۲۰ +  ۲۰۱۹ – 800 تومن
۲۰۲۲ + ۲۰۲۱ – 800 تومن
۲۰۲۳            – 700 تومن
۲۰۲۴            – پیام بدین
اگه از گروهی لفت دادی و نمی‌دونی چطور پیداش کنی، راهنماییت می‌کنیم!
تعداد بالاتر
+ قیمت بالاتر
همراه با واسطه و پرداخت تتر
پاداش همکاری: هر معرفی فروشنده = ۵۰,۰۰۰ تومن جایزه!
برای فروش ضربه بزنید
Pv:",timeline_1
121257,استاد زبانمون بهمون گفت Kartoffelkopf (کله سیب‌زمینی) تو آلمان توهینه (از بس سیب‌زمینی میخورن)، منم به رفیق آلمانیم گفتم کله سیب‌زمینی اونم درنگ نکرد بهم گفت Reiskopf (کله برنجی).,timeline_1
121267,گزارش افزایش غیرمعمول فعالیت جگرکی ها در تهران!,timeline_1
121271,"بابام امروز دارن برای فیزیوتراپیستشون دلبری می‌کنن!
ازشون پرسیدن: امروز خیلی خسته به‌نظر میاین.
خانومه گفت: خیلی فکرم مشغوله.
بابا هم فرمودن: یه‌بار یه غوله از مشهد برمی‌گرده از اون به‌بعد همه بهش میگن مشغول!!
دوتاشون ۵دقیقه‌اس دارن هرهر می‌خندن!!!",timeline_1
121273,"نوه ی همسایمون تو راه پله ها سر و صدا می کرد
درو باز کردم دیدم یه دختر قلمبه سی سانت عرض در سی سانت طول داره شیطونی میکنه
بهش گفتم بچه انقدر نزن به در
مادرش اومد ببرش بغل مادرش بهم گفت:
آخه منه یه ذره بچه به تو‌ چیکار دارم عبضی...",timeline_1
121277,من تازه یاد گرفتم که باید به همکار آلمانیت برینی تا دست از بولی کردنت برداره. چرا زودتر نگفته بودید؟,timeline_1
121175,اگه کد دعوت sora رو می خواهید از بات زیر استفاده کنید و دریافتش کنید,timeline_1
121177,"توی ساختمون نیمه کارمون یه ستون توخالی داشتیم یه بچه گربه توش افتاده بابام هی میومیو شنیده رفته و دیده توله رو،اما عمق ستون زیاد بوده به کارگرا میگه نمیتونن کاری بکنن،به آتشنشانی زنگ میزنه میان و میگن خیلی عمیقه ما نمیتونیم کاری بکنیم و متاسفانه باید رهاش کنید. بابام که طاقتش /
/نمیگیره، هی فکر میکنه که چجوری این بچه رو دربیاره؛ میاد تیکه های یونولیت میندازه توی ستون و بعد از هر تیکه گوش وایمیسته که میومیو بشنوه خلاصه هی یونولیت میندازه هی توله ازش میکشه بالا و نهایتا دستش بهش میرسه.صحبت از ۵-۶ متره ها
مفتخرم به پدر مهربونم و توله ی پر تلاش
^moo",timeline_1
